"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Grand Cherokee WL",4,1.84740698841762,0.466930193495037,12,16,4,1,1,16,6,3,1,5,21,0,1,1,NA,NA,NA,NA,NA,NA,NA,47500,23,213600,10,2,4,3,3,3,3,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,3,3,1,2
"Wrangler",4,2.23695056313848,0.717024131562134,8,11,2,1,1,12,10,3,2,5,10,0,1,NA,NA,NA,40000,NA,NA,NA,NA,37000,30,NA,NA,2,2,4,4,3,1,1,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,3,1,2
"Wrangler",4,1.5346192074093,1.94650977962503,NA,16,NA,1,7,12,NA,3,1,22,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,68000,53,NA,1,2,2,3,4,2,2,1,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,1,2
"Wrangler",4,3.48949292074713,-1.21456075422984,9,16,2,1,1,29,5,2,1,1,34,0,1,1,55,40000,2000,240,NA,60,1,50000,30,NA,1,2,3,3,4,2,3,2,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,2,3,3,3
"Wrangler",4,2.81600848382384,1.34479652710258,8,11,2,2,NA,20,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.42134916865656,-0.621294241517391,12,16,4,1,NA,14,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,2.30319889162949,1.62389282044508,9,11,2,1,NA,16,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.81360290142337,2.28936445686957,12,16,4,1,7,15,6,3,1,22,20,0,2,1,NA,NA,NA,398,39,NA,1,NA,33,949994,32,2,2,3,3,2,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,3,2
"Wrangler",1,-4.0895434901694,-9.88872295831504,12,15,4,1,1,27,10,2,2,22,36,0,2,1,NA,NA,NA,NA,NA,NA,1,103500,30,326210,33,2,3,3,3,3,2,1,3,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,1,3
"Wrangler",4,2.82790845441975,-0.890104855592338,13,12,4,2,NA,13,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.25829224572616,-1.35283100649457,11,13,4,1,NA,24,NA,NA,NA,NA,37,NA,NA,NA,69,7500,NA,750,NA,84,1,60000,54,NA,NA,NA,4,4,4,4,4,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,4,1,4,4
"Wrangler",1,-3.87716018307635,-9.99206510044531,8,16,2,1,NA,13,NA,NA,NA,NA,2,NA,NA,NA,NA,2000,20000,NA,NA,NA,1,20000,33,NA,NA,1,2,2,3,3,2,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,2,1,1,2
"Grand Cherokee WL",2,-5.99412197714841,1.52762441874585,2,15,6,2,NA,10,NA,NA,NA,NA,21,NA,NA,NA,80,10000,NA,560,NA,72,4,42000,22,NA,NA,2,2,4,4,2,1,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,3,3
"Grand Cherokee WL",4,1.67515855426116,0.666574127636175,13,11,4,1,NA,28,NA,NA,NA,NA,6,NA,NA,1,0,30000,NA,1000,NA,36,1,60000,33,NA,NA,NA,3,2,4,4,4,1,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,3,2,1,4
"Grand Cherokee WL",4,2.32331727001176,0.479453561962517,10,16,3,2,NA,20,NA,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.5987663901376,1.60297473122205,12,11,4,2,1,15,10,1,2,22,9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,54000,49,NA,33,2,3,3,4,3,2,1,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,1,1,1,1
"Wrangler",4,0.86436678114312,2.39310375628237,8,11,2,2,1,14,10,2,3,2,16,0,1,1,39,5000,22000,550,NA,60,NA,62000,55,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,3,3,3,3,3,3,3,5,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.49076038911741,-0.744491816007537,12,13,4,2,NA,14,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.55446040498984,1.12250080873384,4,14,6,2,3,10,1,2,1,19,42,4,2,1,0,NA,NA,900,NA,NA,NA,57000,40,949994,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,3,3,3,1,1,1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-3.88013340744443,-9.75322324091121,11,13,4,1,1,26,10,3,2,5,38,0,2,1,67,10000,13000,500,NA,72,1,52000,33,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,1,1,1
"Grand Cherokee WL",4,-0.215059657373901,2.05923230400986,10,11,3,1,1,20,6,2,1,12,29,0,1,NA,NA,NA,NA,729,36,NA,1,NA,13,NA,27,2,3,3,3,3,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,2,3,1,4
"Grand Cherokee WL",4,2.74316205747791,-0.40247678296609,13,16,4,1,2,16,6,1,1,22,22,0,1,NA,NA,NA,12900,NA,NA,NA,NA,42000,47,NA,33,2,4,4,4,4,2,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,3,2,1,3
"Grand Cherokee WL",4,2.68716895284141,-0.183244929437759,9,12,2,1,NA,20,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-4.18308426895112,-10.6660710326857,13,15,4,1,NA,16,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.30997078360965,-0.124455613980494,6,16,1,1,6,29,1,2,1,3,1,3,2,NA,30,10000,6000,600,NA,60,1,40000,47,NA,10,1,3,4,4,4,3,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,4,2,4,2
"Grand Cherokee WL",4,-0.147788515535617,2.16491413600804,3,16,6,2,3,16,4,1,1,3,21,0,2,NA,NA,NA,NA,595,36,NA,1,NA,33,NA,1,2,3,4,3,3,4,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,2,1,2,3
"Grand Cherokee WL",4,2.09260625237718,0.648886680217467,12,16,4,1,7,20,6,2,1,3,2,0,1,1,NA,NA,20000,NA,NA,NA,NA,45000,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,3,1,1,2,1,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-4.64744305905316,1.61584481180493,12,16,4,1,1,20,6,3,1,22,20,0,1,1,NA,NA,NA,NA,NA,NA,NA,56000,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,3,4,5,4,5,4,4,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.327520499190367,2.96836615015453,6,15,1,2,NA,15,NA,NA,NA,NA,26,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,13,453820,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,3,3,3,4,3,4,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.55062919544642,1.82621618552343,7,11,1,1,NA,29,NA,NA,NA,NA,16,NA,NA,1,35,3000,NA,641,NA,60,1,39000,61,NA,NA,2,3,4,4,3,3,3,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,2,3,3
"Grand Cherokee WL",4,3.3843516327964,-0.792193620384787,5,11,1,2,NA,13,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,522,36,NA,1,NA,23,NA,1,2,4,4,4,4,1,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,4,1,4,1
"Grand Cherokee WL",4,3.09227234728133,-0.873120509789273,12,13,4,1,6,14,6,2,1,22,39,0,2,NA,74,NA,26000,650,NA,72,1,64701,47,NA,NA,1,1,4,4,4,3,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,4,4,2,3
"Grand Cherokee WL",4,3.18191313173737,-0.785048611940207,13,15,4,1,NA,14,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,2.80136990115778,-0.867799979460171,11,13,3,1,NA,10,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.93262246880545,1.24287034912093,7,15,2,1,3,13,3,1,1,13,12,2,2,NA,NA,NA,NA,778,36,NA,NA,NA,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,4,4,4,4,4,4,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.586871495967515,2.45783771291605,12,11,4,1,NA,23,NA,NA,NA,NA,9,NA,NA,NA,67,20000,NA,476,NA,60,1,42000,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,1.48793762524969,1.76930520670083,6,11,1,2,6,14,4,3,1,3,21,0,2,1,49,5000,NA,656,NA,72,NA,55000,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,2,3,2,4,5,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.86592859471316,0.627416323117205,12,11,4,2,NA,15,NA,NA,NA,NA,12,NA,NA,1,NA,NA,10000,NA,NA,NA,NA,50000,33,949994,NA,2,1,3,3,3,2,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,3,1,3
"Grand Cherokee WL",4,2.85588761453478,0.294332238524371,5,13,1,1,7,14,4,2,1,3,21,0,2,1,59,5000,5239,561,NA,84,NA,50006,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,5,5,3,5,5,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-4.96077648802891,1.58874682776779,4,15,1,2,NA,16,NA,NA,NA,NA,48,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,533360,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.36405898231422,3.08910389206512,13,16,4,1,NA,27,NA,NA,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-5.02570424824756,-0.222941008191903,13,11,4,1,NA,12,NA,NA,NA,NA,9,NA,NA,NA,0,20000,NA,330,NA,3,2,40000,12,NA,NA,9,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Wrangler",1,-3.95116331873222,-10.1352888583824,8,11,2,2,NA,20,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,0.229036685872275,2.98476162416018,11,16,4,1,2,20,6,3,1,22,42,0,2,1,NA,NA,22000,NA,NA,NA,NA,41000,19,NA,16,2,4,2,3,1,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,2,1,3
"Grand Cherokee WL",4,-0.140569531815804,2.93114206868916,4,16,6,1,4,29,4,2,1,3,31,0,2,2,NA,NA,NA,530,36,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,3,3,4,5,4,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.12047983021496,1.75625622973594,9,16,2,2,NA,16,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,1.09783859243558,2.56744332839467,4,16,1,1,NA,29,NA,NA,NA,NA,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,2.70931653712285,0.747217080492602,13,13,4,1,NA,24,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-4.11761179095736,-10.3209326242261,8,11,2,1,1,20,5,3,1,10,14,0,2,NA,39,5000,8000,650,NA,60,1,45000,23,NA,7,1,4,4,4,3,2,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,2,2,1,2
"Grand Cherokee WL",4,2.40271126597706,0.464274146433252,11,16,4,1,NA,11,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.22488825568073,-0.0290420152294266,12,13,4,1,NA,12,NA,NA,NA,NA,46,NA,NA,NA,60,32000,32000,450,NA,36,NA,48000,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,4,4,4,4,3,5,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.65133112293331,1.29615742712834,5,11,1,2,11,14,7,2,4,23,30,1,2,NA,58,12000,12000,685,NA,60,NA,65000,40,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,3,4,3,4,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-4.54688296141277,1.67937486193227,8,15,2,1,6,16,2,1,1,23,20,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,3,4,4,3,1,2,4,5,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.21015420669359,1.85294929306702,10,11,3,2,3,15,10,3,3,12,40,0,1,1,NA,NA,33000,NA,NA,NA,NA,65000,33,NA,1,1,1,2,2,2,3,2,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,4
"Grand Cherokee WL",4,0.463556895951562,2.41583375366324,9,11,2,1,NA,20,NA,NA,NA,NA,21,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.07401818280014,0.215149810535754,12,11,4,2,NA,20,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,0.0282019669783879,2.47951481218584,13,16,4,2,1,15,10,2,3,22,48,0,1,1,42,NA,16000,810,NA,72,2,48000,47,216620,11,1,2,3,4,2,3,1,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,2,2,2,2
"Grand Cherokee WL",4,-0.0847205790087524,2.98158487925876,9,12,2,1,NA,20,NA,NA,NA,NA,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.82461847306506,-0.767243109605724,7,13,1,2,NA,12,NA,NA,NA,NA,41,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,-0.412387819607569,2.98527890370332,8,13,2,1,NA,11,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-4.6754772574446,1.64468838736958,8,13,2,1,NA,14,NA,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.40326696140885,1.90553390548505,12,15,4,1,NA,12,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,3,3,3,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.69213336134854,-1.12573922020292,10,13,3,1,NA,10,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.0986377845195,0.53699679614758,13,15,4,2,NA,14,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.44246371162176,2.22250817332181,12,11,4,1,1,13,10,3,3,22,19,0,2,1,NA,NA,44000,NA,NA,NA,NA,63084,72,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,3,3,4,3,5,3,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.48709790462791,0.359957498337818,12,13,4,1,NA,11,NA,NA,NA,NA,32,NA,NA,1,65,2500,37000,651,NA,84,1,43000,23,NA,NA,2,4,3,4,1,1,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,4,1,4,4
"Grand Cherokee WL",4,1.24642786326411,2.72983589339615,7,16,2,2,11,14,2,3,1,12,48,1,2,1,50,1000,14000,475,NA,72,NA,58000,23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,2,4,2,2,4,2,2,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.34057454781711,-0.00576845181362939,9,14,2,1,11,27,3,3,1,23,39,1,2,1,53,NA,5000,707,NA,72,NA,45000,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,4,4,4,4,5,5,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.1599271530135,2.0077663698882,9,16,2,2,8,12,10,3,4,3,31,0,2,1,NA,NA,13500,NA,NA,NA,NA,54000,18,367800,1,2,3,1,2,1,3,1,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,2,1,1,2
"Grand Cherokee WL",4,-0.233031604972503,1.98205609978643,13,16,5,1,NA,14,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,3,3,4,4,1,5,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-3.91948184600758,-9.8385046663531,11,16,3,1,9,26,10,2,2,22,24,0,2,NA,74,NA,24000,220,NA,60,1,34000,33,NA,17,1,2,2,3,2,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,3,1,4,1
"Grand Cherokee WL",4,2.87554564667766,-0.580046012832629,10,16,3,1,2,16,6,2,1,14,22,0,2,NA,59,20000,2000,490,NA,72,NA,45000,23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,3,2,5,5,4,5,4,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.175336293194022,2.98913763059188,7,16,1,2,NA,13,NA,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
